"id","Name"
"106","Lappeenranta"
"107","Mikkeli Airport (MIK)"
"108","Mikkeli"
"109","Oulu"
"110","Oulu Airport (OUL)"
"111","Pori"
"112","Rovaniemi Airport (RVN)"
"113","Rovaniemi"
"114","Savonlinna"
"115","Seinäjoki"
"116","Tornio"
"117","Vaasa"
"118","Vaasa Airport (VAA)"
"119","Lehtojärvi"
"120","Luosto"
"121","Ranua"
"122","Sinettä"
"123","Vaattunki Wilderness Resort"
"124","Port of Helsinki"
"125","Phuket International Airport (HKT)"
"126","Dubai international Airport (DXB)"
"127","Antalya Airport (AYT)"
"128","Bangkok Suvarnabhumi Airport (BKK)"
"129","Seoul Gimpo Airport (GMP)"
"130","Seoul Incheon Airport (ICN)"
"131","Marrakesh Menara Airport (RAK)"
"132","Samui International Airport (USM)"
"133","Larnaca Airport (LCA)"
"134","Port of Los Angeles"
"135","Oslo Gardermoen Airport (OSL)"
"136","Saint-Petersburg Pulkovo Airport (LED)"
"137","Sharjah Airport (SHJ)"
"138","Amman Queen Alia Airport (AMM)"
"139","Fort Lauderdale-Hollywood International Airport (FLL)"
"140","Amman Civil Airport (Marka) (ADJ)"
"141","Surat Thani Airport (URT)"
"142","Krabi International Airport (KBV)"
"143","Moscow Sheremetyevo International Airport (SVO)"
"144","Bangkok Don Muang Airport (DMK)"
"145","Moscow Domodedovo International Airport (DME)"
"146","Moscow Vnukovo International Airport (VKO)"
"147","Moscow Zhukovsky International Airport (ZIA)"
"148","Kaliningrad Khrabrovo Airport (KGD)"
"149","Koh Samui - Mae Nam Port (Surat Thani )"
"150","Miami airport (MIA)"
"151","West Palm Beach Airport (PBI)"
"152","Abu Dhabi International Airport (AUH)"
"153","Chiang Mai International Airport (CNX)"
"154","Tokyo (within 23 wards)"
"155","Tokyo Narita Airport (NRT)"
"156","Istanbul Airport (IST)"
"157","Istanbul Sabiha Gokcen Airport (SAW)"
"158","Tokyo Haneda Airport (HND)"
"159","Port Everglades"
"160","Hong Kong Airport (HKG)"
"161","Zurich Airport (ZRH)"
"162","Copenhagen Kastrup Airport (CPH)"
"163","Port of Miami"
"164","Cairo International Airport (CAI)"
"165","Dubai Al Maktoum Airport (DWC)"
"166","Dalaman Airport (DLM)"
"167","Paphos Airport (PFO)"
"168","Singapore Changi Airport (SIN)"
"169","Busan Gimhae Airport (PUS)"
"170","Baku Heydar Aliyev International Airport (GYD)"
"171","Elabuga Begishevo Airport (NBC)"
"172","Mineralnye Vody airport (MRV)"
"173","Barcelona El Prat Airport (BCN)"
"174","Malmö Sturup Airport (MMX)"
"175","Samara Kurumoch International Airport (KUF)"
"176","Don Sak Pier, Surat Thani"
"177","International Airport Irkutsk (IKT)"
"178","Luleå Airport (LLA)"
"179","Sharm el-Sheikh International Airport (SSH)"
"180","Taipei Songshan Airport (TSA)"
"181","Taipei Taiwan Taoyuan Airport (TPE)"
"182","Simferopol' Airport (SIP)"
"183","Trang Airport (TST)"
"184","Charles de Gaulle Airport (CDG)"
"185","Denpasar Ngurah Rai Airport (DPS)"
"186","Hurghada Airport (HRG)"
"187","Paris Beauvais Airport (BVA)"
"188","Paris Orly Airport (ORY)"
"189","Gothenburg Landvetter Airport (GOT)"
"190","Kaohsiung Airport (KHH)"
"191","Osaka Kansai Airport (KIX)"
"192","Pattaya–Rayong U-Tapao Airport (UTP)"
"193","Tbilisi Shota Rustaveli Airport (TBS)"
"194","Yokohama port"
"195","Asian Side Outskirts (Maltepe, Kartal, Kurtkoy, Sabiha Gokcen Airport)"
"196","Fujairah International Airport (FJR)"
"197","Milas–Bodrum International Airport (BJV)"
"198","New York John F. Kennedy Airport (JFK)"
"199","Rostov-on-Don Platov Airport (ROV)"
"200","Alexander Kartveli Batumi Airport (BUS)"
"201","Berlin Brandenburg Airport (BER)"
"202","Lahore Allama Iqbal International Airport (LHE)"
"203","Surgut International Airport (SGC)"
"204","Yerevan Zvartnots Airport (EVN)"
"205","Beijing Capital International Airport (PEK)"
"206","David the Builder Kutaisi Airport (KUT)"
"207","Gelendzhik Airport (GDZ)"
"208","Krasnodar International Airport (KRR)"
"209","Krasnoyarsk Yemelyanovo Airport (KJA)"
"210","Malaga Airport (AGP)"
"211","Milan Linate Airport (LIN)"
"212","Novokuznetsk Airport (NOZ)"
"213","Port of Stockholm (Nynäshamn)"
"214","Saratov Tsentralny Airport (RTW)"
"215","Shanghai Pudong International Airport (PVG)"
"216","Stavropol' Shpakovskoye Airport (STW)"
"217","Taichung Airport (RMQ)"
"218","Ulyanovsk Vostochny Airport (ULY)"
"219","Volgograd International Airport (VOG)"
"220","Vologda Airport (VGD)"
"221","Voronezh-Chertovitskoye Airport (VOZ)"
"222","Yaroslavl Tunoshna Airport (IAR)"
"223","Adolfo Suárez Madrid–Barajas Airport (MAD)"
"224","Alicante Elche Airport (ALC)"
"225","Bergamo Orio al Serio Airport (BGY)"
"226","Chelyabinsk Airport (CEK)"
"227","Dallas Addison Airport (ADS)"
"228","Dallas Executive Airport (RBD)"
"229","Dallas Fort Worth Airport (DFW)"
"230","Dallas Love Field (DAL)"
"231","Düsseldorf Airport (DUS)"
"232","Guangzhou Baiyun International Airport (CAN)"
"233","Harry Mwanga Nkumbula International Airport (LVI)"
"234","Ibiza Airport (IBZ)"
"235","Islamabad International Airport (ISB)"
"236","Ivanovo Yuzhny Airport (IWA)"
"237","Kazan International Airport (KZN)"
"238","Kemerovo International Airport (KEJ)"
"239","Kiev Boryspil International Airport (KBP)"
"240","Kiev Zhuliany International Airport (IEV)"
"241","Lyon St-Exupéry Airport (LYS)"
"242","Marseille Provence Airport (MRS)"
"243","Milan Malpensa Airport (MXP)"
"244","Murmansk Airport (MMK)"
"245","Nizhny Novgorod International Airport (GOJ)"
"246","Nur-Sultan Nursultan Nazarbayev Airport (NQZ)"
"247","Paris railway station"
"248","Rome Fiumicino Airport (FCO)"
"249","Rome-Ciampino G. B. Pastine Airport (CIA)"
"250","Seville Airport (SVQ)"
"251","Tyumen Roshchino International Airport (TJM)"
"252","Valencia Airport (VLC)"
"253","Amsterdam Airport Schiphol (AMS)"
"254","Ängelholm Airport (AGH)"
"255","Paris"
"256","Moscow"
"257","Calabasas"
"258","Jurupa Valley"
"259","Pomona"
"260","San Bernardino"
"261","San Fernando"
"262","Torrance"
"263","Dallas"
"264","Disneyland"
"265","Miami"
"266","Ontario"
"267","Milan"
"268","Orange"
"269","Bangkok"
"270","New York"
"271","Ajman"
"272","Bakersfield"
"273","Buena Park"
"274","Burbank"
"275","Chula Vista"
"276","El Cajon"
"277","Fresno"
"278","La Crescenta-Montrose"
"279","Montrose"
"280","Ojai+ Oak View"
"281","Oxnard+Ventura+Camarillo"
"282","Palm Springs+Coachella"
"283","Ras Al Khaimah"
"284","San Marcos+Rancho Santa Fe+Escondido"
"285","Santa Barbara+Carpinteria"
"286","Sharjah"
"287","Sunland+Tujunga"
"288","Thousand Oaks+Simi Valley"
"289","London East"
"290","London North"
"291","London North-West"
"292","London South-East"
"293","London South-West"
"294","London West"
"295","Khao Lak, Phang Nga"
"296","Mina Jebel Ali, Dubai"
"297","PaTong, Phuket"
"298","Al Ain"
"299","Ansan"
"300","Asian Side Central (Kavacik, Atasehir, Umraniye, Kadikoy, Uskudar)"
"301","Dongducheon"
"302","European Side"
"303","Gimpo"
"304","Goyang"
"305","Guri"
"306","Gwacheon"
"307","Gwangmyeong"
"308","Hanam"
"309","Incheon"
"310","Mai Khao, Maikhao Phuket"
"311","Naberezhnye Chelny"
"312","Namyangju"
"313","Osan"
"314","Paju"
"315","Inglewood"
"316","Laguna Beach"
"317","Beverly Hills"
"318","Miami Beach"
"319","Santa Monica"
"320","Stockholm city center"
"321","Fort Lauderdale City Florida USA"
"322","Long Beach"
"323","Downtown Dubai"
"324","West Palm Beach Florida USA"
"325","Al Barsha, Dubai"
"326","Bur Dubai Area"
"327","Deira Dubai"
"328","Dubai Marina"
"329","Kamala beach, Phuket"
"330","Kiev City center"
"331","Shanghai city center"
"332","Bangkok Outskirts"
"333","Beijing city center"
"334","Disney Area, Tokyo"
"335","Gunma district"
"336","Dubai N-E Outskirts"
"337","Global Village, Dubai"
"338","JVC Dubai"
"339","Kata Village and Beach, Phuket"
"340","Surat Thani district"
"341","Bangrak Beach"
"342","Choengmom beach and gardens"
"343","Discovery Gardens Dubai"
"344","Downtown Los Angeles"
"345","Ko Kaeo, Muaeng, Phuket"
"346","Marrakesh city centre (riads)"
"347","Marrakesh outskirts"
"348","Newport Beach"
"349","Santa Ana+Irvine+Huntington Beach"
"350","Silicon Oasis / International City Dubai"
"351","Ao Luek District, Krabi"
"352","Bophut Beach"
"353","Hollywood"
"354","Karon Beach, Phuket"
"355","Sangklaburi District Provincial"
"356","Sathorn district, Bangkok"
"357","Angthong district"
"358","Cha Am Beach, Phetchaburi"
"359","GuangZhou city center"
"360","Mae Nam Ko Samui Thailand"
"361","Mueang Phuket District"
"362","Antalya city centre district"
"363","Ko Pha-ngan District, Surat Thani"
"364","Kundu beach"
"365","London City Center"
"366","Pattaya Jomtein beach, Pattaya"
"367","Phra Nakhon, Bangkok"
"368","Sattahip District"
"369","Shenzhen city center"
"370","Side district"
"371","Silom, Bangkok"
"372","Sukhumvit Road, Bangkok"
"373","Tubkaek Beach, Krabi"
"374","Al Marjan Island"
